treebank_id,lam,n_sentences,prob_adv_word,prob_adv_head,max_prob_adv,rank_sep,magnitude_sep,delta_word,delta_head,med_rel_word,med_rel_head
en_ewt,0.0,3890,0.8069408740359897,0.7740359897172236,0.8069408740359897,-0.06580976863753218,0.2030072794058504,-0.6138817480719795,-0.5480719794344473,0.1829576328748514,0.3859649122807018
en_ewt,0.1,3890,0.8086118251928021,0.7786632390745502,0.8086118251928021,-0.059897172236503815,0.19261082811502986,-0.6172236503856041,-0.5573264781491003,0.16988416988416985,0.3624949979991997
en_ewt,0.2,3890,0.7944730077120823,0.7701799485861183,0.7944730077120823,-0.048586118251927934,0.17887594650375163,-0.5889460154241645,-0.5403598971722365,0.15919147224456962,0.33806741874832125
en_ewt,0.3,3890,0.7865038560411312,0.769280205655527,0.7865038560411312,-0.03444730077120817,0.16728718757563665,-0.5730077120822622,-0.538560411311054,0.13826836797991893,0.3055555555555556
en_ewt,0.4,3890,0.7777634961439589,0.7668380462724935,0.7777634961439589,-0.02185089974293053,0.16806722689075623,-0.5555269922879177,-0.5336760925449872,0.11764705882352941,0.28571428571428564
en_ewt,0.5,3890,0.7597686375321336,0.7583547557840618,0.7597686375321336,-0.002827763496143998,0.15151515151515138,-0.5195372750642674,-0.5167095115681234,0.09090909090909098,0.24242424242424238
en_ewt,0.6,3890,0.7380462724935732,0.744987146529563,0.744987146529563,0.01388174807197945,0.12025088817192955,-0.47609254498714654,-0.489974293059126,0.07727997602560127,0.19753086419753083
en_ewt,0.7,3890,0.7104113110539846,0.7323907455012854,0.7323907455012854,0.043958868894601544,0.11367493674010984,-0.42082262210796917,-0.4647814910025707,0.0529917299265568,0.16666666666666663
en_ewt,0.8,3890,0.6687660668380463,0.6973007712082262,0.6973007712082262,0.05706940874035993,0.06462209332760985,-0.3375321336760925,-0.39460154241645246,0.026286997581481085,0.09090909090909093
en_ewt,0.9,3890,0.6041131105398457,0.6530848329048843,0.6530848329048843,0.0979434447300771,0.013529178487538505,-0.20822622107969152,-0.3061696658097686,0.0,0.013529178487538505
es_ancora,0.0,3750,0.9201333333333334,0.9004,0.9201333333333334,-0.03946666666666676,0.1804856141590836,-0.8402666666666667,-0.8008,0.2639588302853609,0.4444444444444445
es_ancora,0.1,3750,0.9128,0.8926666666666667,0.9128,-0.04026666666666667,0.177200823877779,-0.8256,-0.7853333333333333,0.24967664647795226,0.42687747035573126
es_ancora,0.2,3750,0.9057333333333333,0.8904,0.9057333333333333,-0.03066666666666662,0.1720177697006411,-0.8114666666666667,-0.7808,0.22939068100358423,0.4014084507042253
es_ancora,0.3,3750,0.8997333333333334,0.8890666666666667,0.8997333333333334,-0.021333333333333315,0.16783827870125834,-0.7994666666666667,-0.7781333333333333,0.20716172129874166,0.375
es_ancora,0.4,3750,0.8942666666666667,0.8878666666666667,0.8942666666666667,-0.012799999999999923,0.15681604135181898,-0.7885333333333333,-0.7757333333333334,0.1852892218060757,0.3421052631578947
es_ancora,0.5,3750,0.8801333333333333,0.8770666666666667,0.8801333333333333,-0.006133333333333324,0.14521599431854446,-0.7602666666666666,-0.7541333333333333,0.15710958707680442,0.3023255813953489
es_ancora,0.6,3750,0.8608,0.8666666666666667,0.8666666666666667,0.011733333333333262,0.1314728508926915,-0.7216,-0.7333333333333333,0.13082223107452157,0.2622950819672131
es_ancora,0.7,3750,0.8413333333333334,0.8490666666666666,0.8490666666666666,0.01546666666666674,0.10503922350751232,-0.6826666666666666,-0.6981333333333334,0.0978593272171254,0.20289855072463772
es_ancora,0.8,3750,0.8112,0.8289333333333333,0.8289333333333333,0.03546666666666676,0.07522240518852942,-0.6224,-0.6578666666666667,0.06146824229348498,0.1366906474820144
es_ancora,0.9,3750,0.7386666666666667,0.7681333333333333,0.7681333333333333,0.05893333333333334,0.033565892528156685,-0.47733333333333333,-0.5362666666666667,0.023576964614700453,0.05714285714285714
